feature,bucket,n,coverage_pct,win_rate,expectancy_r,gross_r,lift_r,t_stat,coins_positive,years_positive
dd_30d & dow,-33.6..-25.7 & 0,11282,1.7670312871981857,0.37839035631980145,0.013780277496946979,0.11011058368066852,0.1400044539781151,1.02406217505763,0.5,0.5
dist_high_20 & dd_30d,3.01..4.22 & -25.7..-20.5,11412,1.7873923993534564,0.38196635120925343,0.013668527887184076,0.12357157392483313,0.13989270436835216,1.0217599495155838,0.42857142857142855,0.5
up_from_low_30d & ema200_rel,8.62..12.5 & -3.59..-1.84,11382,1.7826936811637786,0.39457037427517133,0.012390909536020532,0.15489154853274542,0.13861508601718864,0.9249028790165454,0.5,0.5
dd_30d & dist_low_20,-33.6..-25.7 & 1.65..2.27,9973,1.5620105501885753,0.3823322972024466,0.012141606042174437,0.12105693695164425,0.13836578252334253,0.8484215403747339,0.42857142857142855,0.6666666666666666
dist_high_20 & dow,2.18..3.01 & 6,11333,1.7750191081206381,0.38471719756463424,0.01211267186854819,0.14520812631459395,0.1383368483497163,0.8882563283234749,0.5714285714285714,0.6666666666666666
ema200_rel & dow,-inf..-6.51 & 6,10398,1.628575724542345,0.367378341988844,0.011626600317558506,0.09377720662354179,0.1378507767987266,0.828274425261108,0.42857142857142855,0.5
atr_pct & ret_1d_5,1.66..2.18 & -9.87..-5.37,10529,1.6490934606372716,0.37543926298793806,0.011391443990196193,0.08292756935575589,0.1376156204713643,0.8347847952671932,0.5714285714285714,0.6666666666666666
ema200_rel & dow,-3.59..-1.84 & 6,11116,1.7410317132153015,0.3993342929111191,0.011128188497649282,0.19168509932671776,0.1373523649788174,0.801354248187262,0.5,0.6666666666666666
dd_30d & up_from_low_30d,-25.7..-20.5 & 23..31.2,9384,1.4697590497312334,0.3809676044330776,0.011107690250891648,0.1119151768938642,0.13733186673205974,0.7572705997461016,0.5,0.6666666666666666
atr_pct & dd_30d,1.66..2.18 & -33.6..-25.7,14306,2.2406620807177133,0.3762057877813505,0.009067270628161614,0.08028185471550113,0.13529144710932972,0.7752572791492303,0.6428571428571429,0.3333333333333333
dist_high_20 & dist_low_20,4.22..6.43 & 1.65..2.27,10252,1.6057086293525793,0.3781701131486539,0.008600167876830697,0.10194775927177217,0.13482434435799878,0.614762927185069,0.5,0.8333333333333334
dd_30d & ema200_rel,-33.6..-25.7 & -inf..-6.51,21984,3.443220689395933,0.37368085880640467,0.00810770863012529,0.08642034355633331,0.1343318851112934,0.8530238753416572,0.42857142857142855,0.6666666666666666
dist_high_20 & dd_30d,3.01..4.22 & -33.6..-25.7,11496,1.8005488102845544,0.3770006958942241,0.007521944954927906,0.10617611316016567,0.13374612143609602,0.5669420843234703,0.42857142857142855,0.6666666666666666
atr_pct & dist_high_20,1.66..2.18 & 3.01..4.22,12513,1.9598353569146336,0.3712139375049948,0.007246409627683882,0.07868072359477625,0.13347058610885199,0.5767267926212054,0.5714285714285714,0.5
dd_30d & ema200_rel,-16.2..-12.2 & -6.51..-3.59,10148,1.5894197396283627,0.3899290500591249,0.006315927157521097,0.14052189209236463,0.1325401036386892,0.44507392117472444,0.6428571428571429,0.5
atr_pct & up_from_low_30d,1.17..1.37 & -inf..5.06,6778,1.0615970629878835,0.37680731779285925,0.006224942916022873,0.1118223975611961,0.13244911939719098,0.35840816998070363,0.42857142857142855,0.5
dist_low_20 & ema200_rel,1.65..2.27 & -6.51..-3.59,11030,1.7275620544048917,0.3812330009066183,0.005992315881915227,0.1230029153711333,0.13221649236308333,0.4395257139033492,0.35714285714285715,0.5
dist_high_20 & dow,3.01..4.22 & 3,12170,1.9061133456126502,0.38134757600657354,0.005978491525412484,0.1128566742057026,0.1322026680065806,0.4655397950501776,0.35714285714285715,0.5
up_from_low_30d & ema200_rel,48..inf & 0.891..2.69,6279,0.9834417170995753,0.37537824494346234,0.005680481973713225,0.09442419879019871,0.13190465845488134,0.3182162722981699,0.6428571428571429,0.6666666666666666
dd_30d & dist_low_20,-33.6..-25.7 & 1.14..1.65,8958,1.4030372514378078,0.379883902656843,0.004508481953786663,0.11893555499800937,0.13073265843495477,0.2978310041081274,0.5714285714285714,0.6666666666666666
