feature,bucket,n,coverage_pct,win_rate,expectancy_r,gross_r,lift_r,t_stat,coins_positive,years_positive
wick_upper_pct,23.1..31,79788,12.496887055318789,0.318005213816614,-0.20976730504787391,-0.07147827145673685,-0.005670125943457005,-43.556743027818065,0.0,0.0
bullish,0,327360,51.27313563980998,0.31807184750733136,-0.20978633181067596,-0.07126778257778416,-0.005689152706259054,-88.17224416165266,0.0,0.0
vol_ratio,0.564..0.683,79774,12.494694289254037,0.3179732745004638,-0.20989458287640914,-0.07173704883616665,-0.005797403771992227,-43.59129125784779,0.0,0.0
consec_up,0,327045,51.22379840335305,0.3179807060190494,-0.20995612385812298,-0.07146913729021956,-0.005858944753706075,-88.20531708391101,0.0,0.0
ret_1d_5,1.78..4.78,79570,12.462742555167646,0.3258263164509237,-0.21011371366905124,-0.039628054368768116,-0.006016534564634329,-42.983384728005845,0.0,0.0
btc_trend_1h,0,390349,61.138860043573395,0.3162452062129018,-0.2103380936302714,-0.0816799818835648,-0.006240914525854485,-97.19187080780988,0.0,0.0
wick_lower_pct,25..33.3,83575,13.090030275834309,0.3176189051749925,-0.21090563280570773,-0.07199494218949831,-0.006808453701290823,-44.806655999258936,0.0,0.0
dow,0,91141,14.275063707685488,0.31432615398119396,-0.21093192806666725,-0.07439984546327937,-0.006834748962250337,-46.44639315087569,0.0,0.0
trend_4h,0,371820,58.23673415687362,0.3176537034048733,-0.21114833096544805,-0.07303489588600119,-0.007051151861031141,-94.65350649922938,0.0,0.0
hour,7,26586,4.164062756964773,0.3175731588053863,-0.21117663017803087,-0.06859046592255727,-0.007079451073613963,-25.213961519864085,0.0,0.0
body_pct,43.9..53.8,79818,12.501585839743258,0.3177604049211957,-0.2117838965360086,-0.07291763129066754,-0.007686717431591689,-44.00457876611054,0.0,0.0
body_pct,23.1..33.3,79802,12.49907982138354,0.31771133555549985,-0.21195005204264336,-0.07111328731913014,-0.007852872938226452,-43.97556850261475,0.0,0.0
consec_down,3,35497,5.559758357179664,0.31613939206130093,-0.2129192989649094,-0.07909319801973749,-0.0088221198604925,-29.54786502264963,0.0,0.0
ret_16,0.681..1.65,79782,12.495947298433896,0.3231555990072949,-0.21298054315874643,-0.0477232353894361,-0.008883364054329518,-43.732299974405784,0.0,0.0
ret_16,-3.48..-1.76,79781,12.495790672286413,0.3113648613078302,-0.21395098421680916,-0.09715368933594848,-0.009853805112392255,-44.99474448821927,0.0,0.0
dd_30d,-25.7..-20.5,79762,12.492814775484248,0.31142649381911186,-0.21423814247978387,-0.09409032643309667,-0.010140963375366963,-44.896909984259295,0.0,0.0
ema50_rel,0.533..1.34,79808,12.500019578268436,0.32247393744987973,-0.21459738255008645,-0.0465239827048748,-0.010500203445669543,-43.94857806823554,0.0,0.0
above_ema20_1d,0,362693,56.807207308802546,0.31709737987774783,-0.21506517690430946,-0.07702893478242673,-0.010967997799892548,-95.44930208668447,0.0,0.0
ema_stack,-1,252831,39.59994549410067,0.31729890717514864,-0.21603168614951773,-0.08158249481609788,-0.011934507045100823,-80.46963203452141,0.0,0.0
hour,13,26601,4.166412149177008,0.3152888989135747,-0.2163130348926665,-0.07438674548979973,-0.012215855788249602,-25.89551558447992,0.0,0.0
ema20_rel,-1.8..-0.891,79808,12.500019578268436,0.31021952686447474,-0.21655781643949637,-0.1002858125140012,-0.01246063733507946,-45.59991636151954,0.0,0.0
dow,1,91146,14.2758468384229,0.3097448050380708,-0.21757709171017656,-0.08861713986260038,-0.013479912605759647,-48.28536815293408,0.0,0.0
rsi,42..46.1,79808,12.500019578268436,0.3171235966319166,-0.21772362036471846,-0.07964288981118137,-0.013626441260301547,-45.542131605837795,0.0,0.0
rsi_1h,42..46.1,79808,12.500019578268436,0.3171235966319166,-0.21772362036471846,-0.07964288981118137,-0.013626441260301547,-45.542131605837795,0.0,0.0
dd_30d,-8.28..-4.52,79767,12.49359790622166,0.3255857685509045,-0.21784543291111297,-0.042261606448696344,-0.013748253806696059,-44.701426012907596,0.07142857142857142,0.0
dist_low_20,1.65..2.27,79775,12.49485091540152,0.3160263240363522,-0.2178558314486184,-0.07503808886134605,-0.013758652344201483,-45.27577168861506,0.0,0.0
vol_ratio,0.436..0.564,79775,12.49485091540152,0.3147853337511752,-0.21846246954568962,-0.08319259346403049,-0.014365290441272716,-45.64480506256702,0.0,0.0
trend_1h,0,451771,70.75915127423202,0.31591669230650044,-0.21927389166025424,-0.08146717775545052,-0.01517671255583733,-108.9086659441035,0.0,0.0
ret_96,1.65..4.3,79637,12.47323650704896,0.32196089757273627,-0.2195040332526669,-0.0499850938431872,-0.015406854148249993,-45.00332728103824,0.0,0.0
hour,6,26599,4.166098896882043,0.31380878980412796,-0.21979231765990928,-0.07808493809238887,-0.01569513855549237,-26.302555053005154,0.0,0.0
wick_lower_pct,42.9..56,79836,12.50440511039794,0.31406884112430483,-0.21999363670640826,-0.08078562518244745,-0.01589645760199135,-45.756599662579895,0.0,0.0
rsi_1h,-0.001..36.5,79808,12.500019578268436,0.31445469125902165,-0.22022916321317634,-0.09608198730415896,-0.016131984108759434,-46.427602129087695,0.0,0.0
rsi,-0.001..36.5,79808,12.500019578268436,0.31445469125902165,-0.22022916321317634,-0.09608198730415896,-0.016131984108759434,-46.427602129087695,0.0,0.0
ema20_rel,0.333..0.807,79808,12.500019578268436,0.32009322373696875,-0.22046106541096605,-0.055696002185498,-0.01636388630654914,-45.338813661498335,0.0,0.0
ema200_rel,-6.51..-3.59,79808,12.500019578268436,0.3082648356054531,-0.2204813984641948,-0.10554643444056676,-0.01638421935977788,-46.46237484273897,0.0,0.0
bb_pos,0.238..0.358,79774,12.494694289254037,0.314776744302655,-0.22080477425532757,-0.08544486185022684,-0.016707595150910665,-46.23233762856986,0.0,0.0
body_pct,-0.001..11.8,79891,12.513019548509467,0.313765004819066,-0.2210910797135413,-0.08161998374665327,-0.016993900609124396,-46.039583683979195,0.0,0.0
bb_pos,0.103..0.238,79775,12.49485091540152,0.3140206831714196,-0.22128073056024927,-0.0890066256330906,-0.017183551455832363,-46.382354000071686,0.0,0.0
wick_upper_pct,-0.001..3.74,79805,12.49954969982599,0.3186391830085834,-0.22171894551312624,-0.0684029833893982,-0.017621766408709327,-45.96397381823915,0.0,0.0
rsi_1h,36.5..42,79808,12.500019578268436,0.3143544506816359,-0.22235151669249265,-0.0893172769450363,-0.018254337588075736,-46.629594333806864,0.0,0.0
rsi,36.5..42,79808,12.500019578268436,0.3143544506816359,-0.22235151669249265,-0.0893172769450363,-0.018254337588075736,-46.629594333806864,0.0,0.0
btc_ret_24h,0.571..1.34,73807,11.560106067227075,0.31334426273930654,-0.22260310591764298,-0.07566438622548202,-0.018505926813226076,-44.2300616521034,0.0,0.0
bb_pos,-0.578..0.103,79775,12.49485091540152,0.3134691319335631,-0.22373651636144917,-0.09167917683182916,-0.019639337257032263,-46.83874230170428,0.0,0.0
body_pct,11.8..23.1,79746,12.490308757124533,0.3126426403832167,-0.2240588131985232,-0.08564011978508305,-0.019961634094106284,-46.68069734890851,0.0,0.0
ema200_rel,0.891..2.69,79808,12.500019578268436,0.3229876704089816,-0.22435230959423583,-0.04570228215202238,-0.020255130489818918,-45.94478136043003,0.0,0.0
ema_stack,0,176126,27.585936851469857,0.31380943188399213,-0.22447891705855963,-0.08083789637567856,-0.02038173795414272,-69.31144509763044,0.0,0.0
hour,5,26587,4.164219383112256,0.3125963816902998,-0.2248739726920234,-0.08424077676322717,-0.02077679358760648,-26.983643739863552,0.0,0.0
wick_lower_pct,33.3..42.9,74271,11.632780599658869,0.31278695587779887,-0.2254435587985464,-0.08666347257399308,-0.021346379694129503,-45.37594079789659,0.0,0.0
ret_4,0.333..0.785,79788,12.496887055318789,0.31786734847345466,-0.22599082938341986,-0.06614059850374521,-0.021893650279002946,-46.741162135777,0.0,0.0
ema50_rel,-3.02..-1.55,79808,12.500019578268436,0.3079390537289495,-0.2266360180562915,-0.1119133131822241,-0.022538838951874585,-48.03774554333235,0.0,0.0
dist_high_20,1.02..1.54,79774,12.494694289254037,0.31723368516057865,-0.22762554842291263,-0.06445526340229787,-0.023528369318495723,-46.882704893128526,0.0,0.0
consec_down,4,15363,2.4062475037707745,0.31087678187853934,-0.22777348039840306,-0.09544117995064,-0.02367630129398615,-20.908566763891486,0.0,0.0
